opportunity_id,sales_agent,product,account,deal_stage,engage_date,close_date,close_value,manager,regional_office,series,sales_price,sector,year_established,revenue,employees,office_location,subsidiary_of
LPY6VIZV,Marty Freudenburg,GTX Plus Pro,Codehow,Lost,2017-05-12,2017-08-12,0.0,Melvin Marxen,Central,GTX,5482,software,1998.0,2714.9,2641.0,United States,Acme Corporation
QQ96SPTU,Maureen Marcano,GTX Plus Basic,Newex,Won,2017-05-12,2017-08-23,1144.0,Summer Sewald,West,GTX,1096,services,1991.0,1012.72,3492.0,Germany,
5YLCW6L5,Moses Frase,MG Special,Finhigh,Won,2017-05-12,2017-09-15,61.0,Dustin Brinkmann,Central,MG,55,finance,2006.0,1102.43,1759.0,United States,
IQ8MEPW9,Reed Clapper,GTX Pro,Acme Corporation,Lost,2017-05-12,2017-05-24,0.0,Rocco Neubert,East,GTX,4821,technolgy,1996.0,1100.04,2822.0,United States,
AZX4XC81,Reed Clapper,MG Advanced,Konex,Lost,2017-05-12,2017-08-13,0.0,Rocco Neubert,East,MG,3393,technolgy,1980.0,7708.38,13756.0,United States,
GO4G2L4X,Reed Clapper,MG Advanced,Plussunin,Won,2017-05-12,2017-05-15,3510.0,Rocco Neubert,East,MG,3393,retail,2003.0,1419.98,4018.0,United States,
9HKP3RBS,Rosie Papadopoulos,GTX Basic,Konex,Won,2017-05-12,2017-08-04,513.0,Cara Losch,East,GTX,550,technolgy,1980.0,7708.38,13756.0,United States,
ER3G544S,Versie Hillebrand,MG Advanced,Toughzap,Lost,2017-05-12,2017-08-14,0.0,Dustin Brinkmann,Central,MG,3393,retail,1995.0,332.43,799.0,United States,
YQFF7GFK,Versie Hillebrand,GTX Plus Basic,Inity,Won,2017-05-12,2017-08-11,1083.0,Dustin Brinkmann,Central,GTX,1096,marketing,1986.0,2403.58,8801.0,United States,
1D1EJE8U,Vicki Laflamme,GTX Basic,Scotfind,Lost,2017-05-12,2017-05-26,0.0,Celia Rouche,West,GTX,550,software,1996.0,6354.87,16780.0,United States,Bubba Gump
5BAGWGAG,Vicki Laflamme,GTX Plus Pro,Condax,Won,2017-05-12,2017-08-23,5987.0,Celia Rouche,West,GTX,5482,medical,2017.0,4.54,9.0,United States,
V1ROZMCX,Anna Snelling,GTX Plus Basic,dambase,Won,2017-05-13,2017-06-28,1041.0,Dustin Brinkmann,Central,GTX,1096,marketing,1995.0,2173.98,2928.0,United States,Inity
CEQ3J96G,Anna Snelling,MG Special,Funholding,Won,2017-05-13,2017-08-04,54.0,Dustin Brinkmann,Central,MG,55,finance,1991.0,2819.5,7227.0,United States,Golddex
P96S0ATV,Boris Faz,MG Advanced,Massive Dynamic,Won,2017-05-13,2017-06-01,2677.0,Rocco Neubert,East,MG,3393,entertainment,1989.0,665.06,1095.0,United States,
GXKR6EG9,Cecily Lampkin,MG Advanced,Rundofase,Won,2017-05-13,2017-05-27,3558.0,Dustin Brinkmann,Central,MG,3393,technolgy,1983.0,1008.06,1238.0,United States,
I6UG2OLX,Corliss Cosme,MG Advanced,,Engaging,2017-05-13,,,Cara Losch,East,MG,3393,,,,,,
XA4PGIHG,Corliss Cosme,GTX Basic,Sumace,Lost,2017-05-13,2017-08-08,0.0,Cara Losch,East,GTX,550,retail,2000.0,167.89,493.0,Romania,
INBSL1I4,Corliss Cosme,GTX Plus Basic,Plussunin,Won,2017-05-13,2017-08-20,866.0,Cara Losch,East,GTX,1096,retail,2003.0,1419.98,4018.0,United States,
4N2KE2ER,Darcel Schlecht,GTX Plus Basic,Condax,Won,2017-05-13,2017-08-24,987.0,Melvin Marxen,Central,GTX,1096,medical,2017.0,4.54,9.0,United States,
UJSFG18F,Darcel Schlecht,MG Advanced,Dontechi,Won,2017-05-13,2017-08-15,3290.0,Melvin Marxen,Central,MG,3393,software,1982.0,4618.0,10083.0,United States,
R9TWUEAT,Donn Cantrell,GTX Plus Pro,Xx-zobam,Lost,2017-05-13,2017-08-09,0.0,Rocco Neubert,East,GTX,5482,entertainment,1989.0,3838.39,8274.0,United States,
3K97S8L9,Donn Cantrell,MG Advanced,Donquadtech,Lost,2017-05-13,2017-05-19,0.0,Rocco Neubert,East,MG,3393,technolgy,1992.0,1712.68,3194.0,United States,Acme Corporation
QWR1O5R9,Donn Cantrell,MG Advanced,Mathtouch,Lost,2017-05-13,2017-05-17,0.0,Rocco Neubert,East,MG,3393,marketing,1984.0,3027.46,9516.0,Jordan,
0MZIJDPM,Elease Gluck,MG Special,Faxquote,Won,2017-05-13,2017-09-13,54.0,Celia Rouche,West,MG,55,telecommunications,1995.0,1825.82,5595.0,United States,Sonron
3N46WQVI,Hayden Neloms,MG Advanced,Faxquote,Engaging,2017-05-13,,,Celia Rouche,West,MG,3393,telecommunications,1995.0,1825.82,5595.0,United States,Sonron
FNQYVW3T,Hayden Neloms,GTX Plus Pro,Singletechno,Won,2017-05-13,2017-05-17,4627.0,Celia Rouche,West,GTX,5482,retail,1996.0,2214.94,5374.0,United States,
CO6JN5NH,James Ascencio,GTX Basic,Green-Plus,Lost,2017-05-13,2017-08-22,0.0,Summer Sewald,West,GTX,550,services,2003.0,692.19,1922.0,United States,
D6XIVDQF,Jonathan Berthelot,GTX Pro,Codehow,Won,2017-05-13,2017-09-06,5625.0,Melvin Marxen,Central,GTX,4821,software,1998.0,2714.9,2641.0,United States,Acme Corporation
CQXYCHKN,Lajuana Vencill,GTX Basic,Genco Pura Olive Oil Company,Lost,2017-05-13,2017-05-15,0.0,Dustin Brinkmann,Central,GTX,550,retail,2007.0,894.33,1635.0,Italy,
TWXUDY78,Markita Hansen,MG Special,Singletechno,Won,2017-05-13,2017-08-23,57.0,Celia Rouche,West,MG,55,retail,1996.0,2214.94,5374.0,United States,
OPL7DH0Q,Niesha Huffines,GTX Plus Basic,Dontechi,Lost,2017-05-13,2017-08-24,0.0,Melvin Marxen,Central,GTX,1096,software,1982.0,4618.0,10083.0,United States,
5VKRCTJE,Rosalina Dieter,GTX Plus Basic,Singletechno,Won,2017-05-13,2017-08-01,1032.0,Celia Rouche,West,GTX,1096,retail,1996.0,2214.94,5374.0,United States,
7DDD3NZ2,Rosie Papadopoulos,GTX Basic,Opentech,Won,2017-05-13,2017-05-17,567.0,Cara Losch,East,GTX,550,finance,1994.0,355.23,853.0,United States,
QL97HH1Y,Versie Hillebrand,MG Special,Dontechi,Won,2017-05-13,2017-05-19,58.0,Dustin Brinkmann,Central,MG,55,software,1982.0,4618.0,10083.0,United States,
9KN4MG14,Anna Snelling,GTX Plus Pro,Gogozoom,Lost,2017-05-14,2017-08-25,0.0,Dustin Brinkmann,Central,GTX,5482,telecommunications,2007.0,86.68,187.0,United States,Sonron
4V3TLIGG,Anna Snelling,MG Special,Rundofase,Won,2017-05-14,2017-05-22,50.0,Dustin Brinkmann,Central,MG,55,technolgy,1983.0,1008.06,1238.0,United States,
ALZNZ666,Boris Faz,MG Advanced,Toughzap,Engaging,2017-05-14,,,Rocco Neubert,East,MG,3393,retail,1995.0,332.43,799.0,United States,
BJO24Z5A,Cassey Cress,GTX Plus Basic,,Engaging,2017-05-14,,,Rocco Neubert,East,GTX,1096,,,,,,
BWRNVTNR,Cassey Cress,GTX Basic,Mathtouch,Lost,2017-05-14,2017-08-02,0.0,Rocco Neubert,East,GTX,550,marketing,1984.0,3027.46,9516.0,Jordan,
0H4AHJRI,Daniell Hammack,GTX Basic,Bubba Gump,Lost,2017-05-14,2017-06-01,0.0,Rocco Neubert,East,GTX,550,software,2002.0,987.39,2253.0,United States,
S9WJ9NAS,Darcel Schlecht,MG Special,Gogozoom,Won,2017-05-14,2017-06-24,59.0,Melvin Marxen,Central,MG,55,telecommunications,2007.0,86.68,187.0,United States,Sonron
BCA3ICIO,Donn Cantrell,GTX Plus Pro,Umbrella Corporation,Lost,2017-05-14,2017-08-14,0.0,Rocco Neubert,East,GTX,5482,finance,1998.0,2022.14,5113.0,United States,
F914VHA3,Donn Cantrell,GTX Basic,Bluth Company,Won,2017-05-14,2017-08-06,525.0,Rocco Neubert,East,GTX,550,technolgy,1993.0,1242.32,3027.0,United States,Acme Corporation
EF24VTVA,James Ascencio,GTX Plus Pro,Kinnamplus,Engaging,2017-05-14,,,Summer Sewald,West,GTX,5482,retail,2004.0,702.72,1831.0,United States,
1CZU97OX,James Ascencio,GTX Plus Pro,Singletechno,Won,2017-05-14,2017-08-02,5525.0,Summer Sewald,West,GTX,5482,retail,1996.0,2214.94,5374.0,United States,
HY94AVIW,Maureen Marcano,GTX Basic,,Engaging,2017-05-14,,,Summer Sewald,West,GTX,550,,,,,,
T4FQOS6J,Maureen Marcano,GTX Plus Basic,Opentech,Engaging,2017-05-14,,,Summer Sewald,West,GTX,1096,finance,1994.0,355.23,853.0,United States,
4BPA17HF,Maureen Marcano,GTX Basic,Zoomit,Won,2017-05-14,2017-05-28,628.0,Summer Sewald,West,GTX,550,entertainment,1992.0,324.19,978.0,United States,
LAOGNZOU,Maureen Marcano,GTX Plus Basic,Hottechi,Won,2017-05-14,2017-05-22,902.0,Summer Sewald,West,GTX,1096,technolgy,1997.0,8170.38,16499.0,Korea,
V3KGPHH9,Niesha Huffines,GTX Plus Basic,Stanredtax,Won,2017-05-14,2017-06-07,1064.0,Melvin Marxen,Central,GTX,1096,finance,1987.0,1698.2,3798.0,United States,
RNH95U0V,Reed Clapper,GTX Plus Pro,Zotware,Won,2017-05-14,2017-08-20,6346.0,Rocco Neubert,East,GTX,5482,software,1979.0,4478.47,13809.0,United States,
ZJ1BOSNL,Reed Clapper,MG Advanced,Xx-zobam,Won,2017-05-14,2017-05-24,3089.0,Rocco Neubert,East,MG,3393,entertainment,1989.0,3838.39,8274.0,United States,
0X1AY1FM,Rosalina Dieter,MG Advanced,Sonron,Won,2017-05-14,2017-05-18,3484.0,Celia Rouche,West,MG,3393,telecommunications,1999.0,1699.85,5108.0,United States,
D821LEQV,Versie Hillebrand,MG Special,Isdom,Lost,2017-05-14,2017-08-24,0.0,Dustin Brinkmann,Central,MG,55,medical,2002.0,3178.24,4540.0,United States,
B1O27MFD,Versie Hillebrand,MG Special,Rundofase,Lost,2017-05-14,2017-08-06,0.0,Dustin Brinkmann,Central,MG,55,technolgy,1983.0,1008.06,1238.0,United States,
UOUG01WG,Versie Hillebrand,MG Special,Betatech,Won,2017-05-14,2017-05-16,68.0,Dustin Brinkmann,Central,MG,55,medical,1986.0,647.18,1185.0,Kenya,
848QSODT,Vicki Laflamme,GTX Basic,,Engaging,2017-05-14,,,Celia Rouche,West,GTX,550,,,,,,
3X2HOUYU,Vicki Laflamme,GTX Basic,Fasehatice,Won,2017-05-14,2017-08-16,575.0,Celia Rouche,West,GTX,550,retail,1990.0,4968.91,7523.0,United States,
V135X5B7,Violet Mclelland,MG Advanced,Xx-zobam,Won,2017-05-14,2017-05-17,3720.0,Cara Losch,East,MG,3393,entertainment,1989.0,3838.39,8274.0,United States,
89P5UVQ0,Wilburn Farren,GTX Pro,,Engaging,2017-05-14,,,Cara Losch,East,GTX,4821,,,,,,
WUXGF870,Zane Levy,GTX Plus Pro,Hottechi,Lost,2017-05-14,2017-05-27,0.0,Summer Sewald,West,GTX,5482,technolgy,1997.0,8170.38,16499.0,Korea,
3372JYYQ,Cassey Cress,MG Advanced,Condax,Engaging,2017-05-15,,,Rocco Neubert,East,MG,3393,medical,2017.0,4.54,9.0,United States,
ENE1HNL3,Cassey Cress,GTX Plus Basic,Bluth Company,Won,2017-05-15,2017-06-27,1078.0,Rocco Neubert,East,GTX,1096,technolgy,1993.0,1242.32,3027.0,United States,Acme Corporation
C8SWZNON,Cassey Cress,GTX Pro,Sumace,Won,2017-05-15,2017-05-23,3717.0,Rocco Neubert,East,GTX,4821,retail,2000.0,167.89,493.0,Romania,
EXMA7FRC,Cecily Lampkin,GTX Plus Basic,Hottechi,Won,2017-05-15,2017-05-30,1129.0,Dustin Brinkmann,Central,GTX,1096,technolgy,1997.0,8170.38,16499.0,Korea,
KJHM27ZM,Daniell Hammack,GTX Plus Pro,Labdrill,Engaging,2017-05-15,,,Rocco Neubert,East,GTX,5482,medical,1985.0,2741.37,9226.0,United States,
8H1VRXAK,Daniell Hammack,GTX Basic,Umbrella Corporation,Won,2017-05-15,2017-09-15,536.0,Rocco Neubert,East,GTX,550,finance,1998.0,2022.14,5113.0,United States,
10QXTLQX,Daniell Hammack,GTX Pro,Acme Corporation,Won,2017-05-15,2017-06-25,5857.0,Rocco Neubert,East,GTX,4821,technolgy,1996.0,1100.04,2822.0,United States,
7YT7NRV9,Elease Gluck,MG Special,,Engaging,2017-05-15,,,Celia Rouche,West,MG,55,,,,,,
5BRZKG6Y,Hayden Neloms,MG Special,Blackzim,Lost,2017-05-15,2017-09-08,0.0,Celia Rouche,West,MG,55,retail,2009.0,497.11,1588.0,United States,
X4FW4JR1,Kary Hendrixson,GTX Basic,,Engaging,2017-05-15,,,Summer Sewald,West,GTX,550,,,,,,
BHV4K3VV,Kary Hendrixson,GTX Basic,Y-corporation,Won,2017-05-15,2017-05-25,549.0,Summer Sewald,West,GTX,550,employment,1983.0,2871.35,9561.0,United States,
BOHWQ1B3,Lajuana Vencill,MG Special,Streethex,Won,2017-05-15,2017-09-07,61.0,Dustin Brinkmann,Central,MG,55,retail,1988.0,1376.8,1165.0,Belgium,
K4KNZQY6,Markita Hansen,GTX Plus Pro,Scotfind,Lost,2017-05-15,2017-08-07,0.0,Celia Rouche,West,GTX,5482,software,1996.0,6354.87,16780.0,United States,Bubba Gump
9WUD1Q5D,Marty Freudenburg,MG Special,Toughzap,Lost,2017-05-15,2017-08-10,0.0,Melvin Marxen,Central,MG,55,retail,1995.0,332.43,799.0,United States,
KAPP0SBT,Marty Freudenburg,MG Advanced,Cancity,Lost,2017-05-15,2017-08-21,0.0,Melvin Marxen,Central,MG,3393,retail,2001.0,718.62,2448.0,United States,
XSWTUMGY,Maureen Marcano,GTX Basic,Fasehatice,Lost,2017-05-15,2017-08-13,0.0,Summer Sewald,West,GTX,550,retail,1990.0,4968.91,7523.0,United States,
KS9B13NQ,Maureen Marcano,GTX Plus Basic,Blackzim,Won,2017-05-15,2017-09-10,1101.0,Summer Sewald,West,GTX,1096,retail,2009.0,497.11,1588.0,United States,
S983P5KR,Niesha Huffines,GTX Basic,Inity,Lost,2017-05-15,2017-08-11,0.0,Melvin Marxen,Central,GTX,550,marketing,1986.0,2403.58,8801.0,United States,
K0ZYCW3U,Niesha Huffines,GTX Basic,Dontechi,Won,2017-05-15,2017-06-27,603.0,Melvin Marxen,Central,GTX,550,software,1982.0,4618.0,10083.0,United States,
SFCT64YG,Niesha Huffines,GTX Basic,Inity,Won,2017-05-15,2017-09-05,545.0,Melvin Marxen,Central,GTX,550,marketing,1986.0,2403.58,8801.0,United States,
DUM5AP8P,Reed Clapper,MG Advanced,Vehement Capital Partners,Lost,2017-05-15,2017-05-30,0.0,Rocco Neubert,East,MG,3393,finance,1993.0,646.1,883.0,United States,Golddex
XAC1J3TF,Rosalina Dieter,MG Advanced,,Engaging,2017-05-15,,,Celia Rouche,West,MG,3393,,,,,,
RNV54AZ7,Rosie Papadopoulos,GTX Plus Pro,Yearin,Lost,2017-05-15,2017-05-26,0.0,Cara Losch,East,GTX,5482,retail,2005.0,2261.05,3851.0,United States,
AVNVFAIR,Vicki Laflamme,GTX Plus Basic,Fasehatice,Won,2017-05-15,2017-08-25,959.0,Celia Rouche,West,GTX,1096,retail,1990.0,4968.91,7523.0,United States,
TEJBT5CP,Vicki Laflamme,GTX Plus Basic,Konex,Won,2017-05-15,2017-06-03,1208.0,Celia Rouche,West,GTX,1096,technolgy,1980.0,7708.38,13756.0,United States,
UFALPP82,Vicki Laflamme,GTX Pro,Goodsilron,Won,2017-05-15,2017-08-19,4246.0,Celia Rouche,West,GTX,4821,marketing,2000.0,2952.73,5107.0,United States,
NHA6MNJF,Violet Mclelland,MG Advanced,Zotware,Won,2017-05-15,2017-09-26,3061.0,Cara Losch,East,MG,3393,software,1979.0,4478.47,13809.0,United States,
S3UOGUU5,Zane Levy,GTX Pro,Rantouch,Lost,2017-05-15,2017-06-21,0.0,Summer Sewald,West,GTX,4821,telecommunications,1994.0,1188.42,3015.0,United States,
TSRHYEOQ,Cassey Cress,GTX Pro,Condax,Lost,2017-05-16,2017-08-13,0.0,Rocco Neubert,East,GTX,4821,medical,2017.0,4.54,9.0,United States,
ZIK2R3S7,Corliss Cosme,MG Advanced,,Engaging,2017-05-16,,,Cara Losch,East,MG,3393,,,,,,
K44WX2BT,Donn Cantrell,MG Advanced,Massive Dynamic,Won,2017-05-16,2017-08-13,3351.0,Rocco Neubert,East,MG,3393,entertainment,1989.0,665.06,1095.0,United States,
HF2DSIT5,Elease Gluck,GTX Basic,,Engaging,2017-05-16,,,Celia Rouche,West,GTX,550,,,,,,
XD6R8R5B,Hayden Neloms,MG Advanced,Hottechi,Won,2017-05-16,2017-05-30,3153.0,Celia Rouche,West,MG,3393,technolgy,1997.0,8170.38,16499.0,Korea,
CEGQ4V9F,James Ascencio,GTX Plus Basic,Konex,Lost,2017-05-16,2017-05-20,0.0,Summer Sewald,West,GTX,1096,technolgy,1980.0,7708.38,13756.0,United States,
58DMWXXI,James Ascencio,GTX Plus Pro,J-Texon,Lost,2017-05-16,2017-05-27,0.0,Summer Sewald,West,GTX,5482,retail,1989.0,1388.67,3583.0,United States,
8GYJOE85,Kami Bicknell,GTX Basic,Hottechi,Lost,2017-05-16,2017-08-22,0.0,Summer Sewald,West,GTX,550,technolgy,1997.0,8170.38,16499.0,Korea,
KJP1JFKX,Kami Bicknell,GTX Basic,Hottechi,Won,2017-05-16,2017-06-06,533.0,Summer Sewald,West,GTX,550,technolgy,1997.0,8170.38,16499.0,Korea,
LGK00C12,Lajuana Vencill,GTX Basic,Bioholding,Lost,2017-05-16,2017-08-24,0.0,Dustin Brinkmann,Central,GTX,550,medical,2012.0,587.34,1356.0,Philipines,
1F950BGI,Lajuana Vencill,MG Special,Genco Pura Olive Oil Company,Won,2017-05-16,2017-06-01,56.0,Dustin Brinkmann,Central,MG,55,retail,2007.0,894.33,1635.0,Italy,
1KV8WY84,Marty Freudenburg,GTX Plus Basic,Statholdings,Lost,2017-05-16,2017-05-24,0.0,Melvin Marxen,Central,GTX,1096,employment,1997.0,291.27,586.0,United States,
FN080GSV,Maureen Marcano,GTX Basic,Finjob,Won,2017-05-16,2017-08-04,522.0,Summer Sewald,West,GTX,550,employment,1988.0,2059.9,3644.0,United States,
M3IMVC9G,Rosalina Dieter,GTX Plus Basic,,Engaging,2017-05-16,,,Celia Rouche,West,GTX,1096,,,,,,
XR3BL1JL,Rosalina Dieter,MG Special,Goodsilron,Won,2017-05-16,2017-08-20,54.0,Celia Rouche,West,MG,55,marketing,2000.0,2952.73,5107.0,United States,
BTRIUUWG,Rosie Papadopoulos,GTX Basic,,Engaging,2017-05-16,,,Cara Losch,East,GTX,550,,,,,,
YD38G676,Vicki Laflamme,MG Advanced,Hatfan,Lost,2017-05-16,2017-05-27,0.0,Celia Rouche,West,MG,3393,services,1982.0,792.46,1299.0,United States,
4AS1VXQM,Vicki Laflamme,GTX Pro,Rantouch,Won,2017-05-16,2017-09-07,5154.0,Celia Rouche,West,GTX,4821,telecommunications,1994.0,1188.42,3015.0,United States,
UW6FSSDK,Violet Mclelland,MG Special,Acme Corporation,Lost,2017-05-16,2017-08-16,0.0,Cara Losch,East,MG,55,technolgy,1996.0,1100.04,2822.0,United States,
GYC77KNM,Wilburn Farren,MG Advanced,Gekko & Co,Won,2017-05-16,2017-09-16,3483.0,Cara Losch,East,MG,3393,retail,1990.0,2520.83,3502.0,United States,
XRO7PMA2,Cassey Cress,GTX Plus Basic,,Engaging,2017-05-17,,,Rocco Neubert,East,GTX,1096,,,,,,
HS58SPS7,Cassey Cress,MG Special,Bubba Gump,Lost,2017-05-17,2017-05-25,0.0,Rocco Neubert,East,MG,55,software,2002.0,987.39,2253.0,United States,
5BGYQS4R,Darcel Schlecht,GTX Plus Basic,Finhigh,Won,2017-05-17,2017-08-11,1110.0,Melvin Marxen,Central,GTX,1096,finance,2006.0,1102.43,1759.0,United States,
YMS8IG4L,Donn Cantrell,GTX Basic,Umbrella Corporation,Won,2017-05-17,2017-05-27,441.0,Rocco Neubert,East,GTX,550,finance,1998.0,2022.14,5113.0,United States,
04OAV3CV,Elease Gluck,GTX Plus Pro,,Engaging,2017-05-17,,,Celia Rouche,West,GTX,5482,,,,,,
NISR8D1V,Elease Gluck,GTX Basic,Hottechi,Won,2017-05-17,2017-08-08,553.0,Celia Rouche,West,GTX,550,technolgy,1997.0,8170.38,16499.0,Korea,
T4MF2SMF,Hayden Neloms,MG Advanced,Scotfind,Won,2017-05-17,2017-06-04,3624.0,Celia Rouche,West,MG,3393,software,1996.0,6354.87,16780.0,United States,Bubba Gump
G6PDDHMN,Jonathan Berthelot,GTX Basic,Genco Pura Olive Oil Company,Lost,2017-05-17,2017-05-31,0.0,Melvin Marxen,Central,GTX,550,retail,2007.0,894.33,1635.0,Italy,
S2GG93I6,Kami Bicknell,GTX Pro,Faxquote,Lost,2017-05-17,2017-08-22,0.0,Summer Sewald,West,GTX,4821,telecommunications,1995.0,1825.82,5595.0,United States,Sonron
8GV0BQTU,Kary Hendrixson,MG Advanced,Xx-holding,Engaging,2017-05-17,,,Summer Sewald,West,MG,3393,finance,1993.0,7537.24,20293.0,United States,
I99AI8C5,Lajuana Vencill,MG Special,dambase,Lost,2017-05-17,2017-08-08,0.0,Dustin Brinkmann,Central,MG,55,marketing,1995.0,2173.98,2928.0,United States,Inity
3SEMPUU1,Markita Hansen,GTX Pro,Labdrill,Engaging,2017-05-17,,,Celia Rouche,West,GTX,4821,medical,1985.0,2741.37,9226.0,United States,
8W87JE97,Markita Hansen,GTX Pro,Konex,Lost,2017-05-17,2017-08-12,0.0,Celia Rouche,West,GTX,4821,technolgy,1980.0,7708.38,13756.0,United States,
RQM0PS59,Markita Hansen,MG Special,J-Texon,Lost,2017-05-17,2017-08-18,0.0,Celia Rouche,West,MG,55,retail,1989.0,1388.67,3583.0,United States,
483NKH0E,Markita Hansen,GTX Pro,Plexzap,Won,2017-05-17,2017-08-18,4644.0,Celia Rouche,West,GTX,4821,retail,2001.0,2437.85,4874.0,United States,
G6QI40AT,Rosie Papadopoulos,MG Special,Umbrella Corporation,Lost,2017-05-17,2017-05-29,0.0,Cara Losch,East,MG,55,finance,1998.0,2022.14,5113.0,United States,
UQY5TEE8,Versie Hillebrand,MG Special,Codehow,Won,2017-05-17,2017-09-20,51.0,Dustin Brinkmann,Central,MG,55,software,1998.0,2714.9,2641.0,United States,Acme Corporation
AXHNVQPQ,Vicki Laflamme,GTX Pro,Golddex,Won,2017-05-17,2017-09-08,4573.0,Celia Rouche,West,GTX,4821,finance,2008.0,52.5,165.0,United States,
N2KXGJO3,Violet Mclelland,MG Advanced,Silis,Won,2017-05-17,2017-08-01,3033.0,Cara Losch,East,MG,3393,medical,1994.0,2818.38,6290.0,United States,
DDP76LIP,Zane Levy,MG Special,Hatfan,Lost,2017-05-17,2017-05-26,0.0,Summer Sewald,West,MG,55,services,1982.0,792.46,1299.0,United States,
43AH1M09,Anna Snelling,MG Special,Warephase,Lost,2017-05-18,2017-05-24,0.0,Dustin Brinkmann,Central,MG,55,services,1997.0,2041.73,5276.0,United States,
852ZZB90,Anna Snelling,MG Special,Ron-tech,Won,2017-05-18,2017-06-02,58.0,Dustin Brinkmann,Central,MG,55,medical,1992.0,3922.42,6837.0,United States,
V2GGEAOC,Anna Snelling,MG Special,Streethex,Won,2017-05-18,2017-09-15,51.0,Dustin Brinkmann,Central,MG,55,retail,1988.0,1376.8,1165.0,Belgium,
0Y8HO91H,Cassey Cress,GTX Pro,Massive Dynamic,Won,2017-05-18,2017-08-02,4873.0,Rocco Neubert,East,GTX,4821,entertainment,1989.0,665.06,1095.0,United States,
0K59ZLQC,Corliss Cosme,GTX Basic,Donquadtech,Engaging,2017-05-18,,,Cara Losch,East,GTX,550,technolgy,1992.0,1712.68,3194.0,United States,Acme Corporation
PNUBACZM,Darcel Schlecht,GTX Pro,Isdom,Won,2017-05-18,2017-06-07,4606.0,Melvin Marxen,Central,GTX,4821,medical,2002.0,3178.24,4540.0,United States,
DPT11UGS,Donn Cantrell,GTX Plus Basic,Iselectrics,Won,2017-05-18,2017-09-05,995.0,Rocco Neubert,East,GTX,1096,technolgy,2011.0,527.11,1428.0,United States,Acme Corporation
GQFRHJF6,Donn Cantrell,GTX Pro,Umbrella Corporation,Won,2017-05-18,2017-08-10,4581.0,Rocco Neubert,East,GTX,4821,finance,1998.0,2022.14,5113.0,United States,
S8ALJKKH,Garret Kinder,GTX Pro,Massive Dynamic,Won,2017-05-18,2017-08-14,4671.0,Cara Losch,East,GTX,4821,entertainment,1989.0,665.06,1095.0,United States,
2BXYT4PD,Hayden Neloms,GTX Plus Pro,Funholding,Engaging,2017-05-18,,,Celia Rouche,West,GTX,5482,finance,1991.0,2819.5,7227.0,United States,Golddex
2FMT1053,Hayden Neloms,MG Advanced,,Engaging,2017-05-18,,,Celia Rouche,West,MG,3393,,,,,,
HU970PDK,James Ascencio,GTX Plus Pro,Donquadtech,Engaging,2017-05-18,,,Summer Sewald,West,GTX,5482,technolgy,1992.0,1712.68,3194.0,United States,Acme Corporation
D85PDC6S,James Ascencio,GTX Plus Pro,,Engaging,2017-05-18,,,Summer Sewald,West,GTX,5482,,,,,,
7D75QXBD,Kary Hendrixson,GTX Plus Basic,Groovestreet,Engaging,2017-05-18,,,Summer Sewald,West,GTX,1096,retail,2003.0,223.8,299.0,United States,
N3GVE0VP,Markita Hansen,GTK 500,,Engaging,2017-05-18,,,Celia Rouche,West,GTK,26768,,,,,,
L71FBIF7,Marty Freudenburg,MG Special,Bioholding,Lost,2017-05-18,2017-09-10,0.0,Melvin Marxen,Central,MG,55,medical,2012.0,587.34,1356.0,Philipines,
HU6IS6Q2,Marty Freudenburg,GTX Plus Pro,Domzoom,Won,2017-05-18,2017-06-11,5241.0,Melvin Marxen,Central,GTX,5482,entertainment,1998.0,217.87,551.0,United States,
UXFEJC9Q,Maureen Marcano,GTX Plus Basic,Nam-zim,Won,2017-05-18,2017-05-22,1082.0,Summer Sewald,West,GTX,1096,services,1987.0,405.59,1179.0,Brazil,Warephase
D4Z6IL8W,Niesha Huffines,GTX Basic,Rundofase,Won,2017-05-18,2017-06-05,616.0,Melvin Marxen,Central,GTX,550,technolgy,1983.0,1008.06,1238.0,United States,
OK39IHP1,Rosalina Dieter,MG Special,,Engaging,2017-05-18,,,Celia Rouche,West,MG,55,,,,,,
5FG7S674,Rosie Papadopoulos,MG Special,Zencorporation,Lost,2017-05-18,2017-08-14,0.0,Cara Losch,East,MG,55,technolgy,2011.0,40.79,142.0,China,
KJXB9Q7O,Versie Hillebrand,MG Special,Finhigh,Lost,2017-05-18,2017-05-24,0.0,Dustin Brinkmann,Central,MG,55,finance,2006.0,1102.43,1759.0,United States,
CX4ZLSDW,Wilburn Farren,MG Special,,Engaging,2017-05-18,,,Cara Losch,East,MG,55,,,,,,
UFL6ZQDV,Zane Levy,GTX Basic,,Engaging,2017-05-18,,,Summer Sewald,West,GTX,550,,,,,,
KN3H2R4V,Zane Levy,GTX Basic,Y-corporation,Lost,2017-05-18,2017-06-25,0.0,Summer Sewald,West,GTX,550,employment,1983.0,2871.35,9561.0,United States,
20QTAZ1L,Zane Levy,MG Special,Lexiqvolax,Lost,2017-05-18,2017-05-23,0.0,Summer Sewald,West,MG,55,medical,2004.0,1618.89,3889.0,United States,
NJCI3Y9S,Zane Levy,GTX Pro,Condax,Won,2017-05-18,2017-06-03,4642.0,Summer Sewald,West,GTX,4821,medical,2017.0,4.54,9.0,United States,
