opportunity_id,sales_agent,product,account,deal_stage,engage_date,close_date,close_value,manager,regional_office,series,sales_price,sector,year_established,revenue,employees,office_location,subsidiary_of
H176AX96,James Ascencio,MG Advanced,Gekko & Co,Engaging,2017-06-18,,,Summer Sewald,West,MG,3393,retail,1990.0,2520.83,3502.0,United States,Unknown
6WR7JQ3C,James Ascencio,MG Advanced,Labdrill,Won,2017-07-10,2017-11-03,3624.0,Summer Sewald,West,MG,3393,medical,1985.0,2741.37,9226.0,United States,Unknown
XRWMLGOG,James Ascencio,MG Advanced,Unknown,Engaging,2017-07-18,,,Summer Sewald,West,MG,3393,Unknown,,,,Unknown,Unknown
GJQFUUWI,James Ascencio,MG Advanced,Sunnamplex,Won,2017-07-29,2017-08-02,3260.0,Summer Sewald,West,MG,3393,marketing,2008.0,894.37,1593.0,Poland,Unknown
RB54V758,James Ascencio,MG Advanced,Sunnamplex,Won,2017-08-07,2017-08-17,3039.0,Summer Sewald,West,MG,3393,marketing,2008.0,894.37,1593.0,Poland,Unknown
8H0UQYXW,James Ascencio,MG Advanced,Kan-code,Won,2017-08-13,2017-11-07,3972.0,Summer Sewald,West,MG,3393,software,1982.0,11698.03,34288.0,United States,Unknown
TQJJDWWH,James Ascencio,MG Advanced,Unknown,Engaging,2017-08-15,,,Summer Sewald,West,MG,3393,Unknown,,,,Unknown,Unknown
8DDR4MUL,James Ascencio,MG Advanced,Unknown,Engaging,2017-09-08,,,Summer Sewald,West,MG,3393,Unknown,,,,Unknown,Unknown
UU7N7LZK,James Ascencio,MG Advanced,Unknown,Engaging,2017-09-18,,,Summer Sewald,West,MG,3393,Unknown,,,,Unknown,Unknown
JYNYK957,James Ascencio,MG Advanced,Labdrill,Won,2017-09-21,2017-12-02,3063.0,Summer Sewald,West,MG,3393,medical,1985.0,2741.37,9226.0,United States,Unknown
VCQBM844,James Ascencio,MG Advanced,Cheers,Won,2017-10-22,2017-10-30,3294.0,Summer Sewald,West,MG,3393,entertainment,1993.0,4269.9,6472.0,United States,Massive Dynamic
L8POFR0T,James Ascencio,MG Advanced,Finjob,Won,2017-10-24,2017-12-31,3296.0,Summer Sewald,West,MG,3393,employment,1988.0,2059.9,3644.0,United States,Unknown
RU023K5W,Gladys Colclough,MG Advanced,Finhigh,Won,2016-11-23,2017-03-17,2972.0,Melvin Marxen,Central,MG,3393,finance,2006.0,1102.43,1759.0,United States,Unknown
M0JKP0HT,Gladys Colclough,MG Advanced,Isdom,Won,2016-12-23,2017-03-13,3440.0,Melvin Marxen,Central,MG,3393,medical,2002.0,3178.24,4540.0,United States,Unknown
ZDDZ64A2,Gladys Colclough,MG Advanced,Dontechi,Lost,2017-02-01,2017-06-17,0.0,Melvin Marxen,Central,MG,3393,software,1982.0,4618.0,10083.0,United States,Unknown
QPFNQYMV,Gladys Colclough,MG Advanced,Inity,Won,2017-02-02,2017-05-14,3581.0,Melvin Marxen,Central,MG,3393,marketing,1986.0,2403.58,8801.0,United States,Unknown
KQPY8LLI,Gladys Colclough,MG Advanced,Hottechi,Lost,2017-02-14,2017-05-13,0.0,Melvin Marxen,Central,MG,3393,technolgy,1997.0,8170.38,16499.0,Korea,Unknown
5JFOA4XC,Gladys Colclough,MG Advanced,Finhigh,Won,2017-02-20,2017-06-14,3215.0,Melvin Marxen,Central,MG,3393,finance,2006.0,1102.43,1759.0,United States,Unknown
I1IAVDQM,Gladys Colclough,MG Advanced,Hottechi,Lost,2017-03-01,2017-05-23,0.0,Melvin Marxen,Central,MG,3393,technolgy,1997.0,8170.38,16499.0,Korea,Unknown
4MC584U5,Gladys Colclough,MG Advanced,Treequote,Won,2017-03-01,2017-06-02,4082.0,Melvin Marxen,Central,MG,3393,telecommunications,1988.0,5266.09,8595.0,United States,Sonron
EAUV9J9L,Gladys Colclough,MG Advanced,Stanredtax,Won,2017-03-07,2017-03-21,3724.0,Melvin Marxen,Central,MG,3393,finance,1987.0,1698.2,3798.0,United States,Unknown
EZRICI17,Gladys Colclough,MG Advanced,Rundofase,Lost,2017-03-15,2017-06-28,0.0,Melvin Marxen,Central,MG,3393,technolgy,1983.0,1008.06,1238.0,United States,Unknown
UWK0KA56,Gladys Colclough,MG Advanced,Stanredtax,Lost,2017-03-29,2017-04-05,0.0,Melvin Marxen,Central,MG,3393,finance,1987.0,1698.2,3798.0,United States,Unknown
SFI9TVH3,Gladys Colclough,MG Advanced,Hottechi,Lost,2017-04-05,2017-04-07,0.0,Melvin Marxen,Central,MG,3393,technolgy,1997.0,8170.38,16499.0,Korea,Unknown
MU3PM8ON,Gladys Colclough,MG Advanced,Rundofase,Lost,2017-04-06,2017-04-13,0.0,Melvin Marxen,Central,MG,3393,technolgy,1983.0,1008.06,1238.0,United States,Unknown
WUGE2QUO,Gladys Colclough,MG Advanced,Toughzap,Lost,2017-04-07,2017-04-18,0.0,Melvin Marxen,Central,MG,3393,retail,1995.0,332.43,799.0,United States,Unknown
JA2CDNVM,Gladys Colclough,MG Advanced,Inity,Won,2017-04-09,2017-04-14,3077.0,Melvin Marxen,Central,MG,3393,marketing,1986.0,2403.58,8801.0,United States,Unknown
YZ4AIQQR,Gladys Colclough,MG Advanced,Betatech,Lost,2017-04-15,2017-04-16,0.0,Melvin Marxen,Central,MG,3393,medical,1986.0,647.18,1185.0,Kenya,Unknown
R8CW1D6X,Gladys Colclough,MG Advanced,Gogozoom,Lost,2017-04-15,2017-06-12,0.0,Melvin Marxen,Central,MG,3393,telecommunications,2007.0,86.68,187.0,United States,Sonron
99L2TNR5,Gladys Colclough,MG Advanced,Hottechi,Won,2017-05-23,2017-08-24,3339.0,Melvin Marxen,Central,MG,3393,technolgy,1997.0,8170.38,16499.0,Korea,Unknown
BNYWSG6W,Gladys Colclough,MG Advanced,Hottechi,Won,2017-06-06,2017-09-13,3598.0,Melvin Marxen,Central,MG,3393,technolgy,1997.0,8170.38,16499.0,Korea,Unknown
Q7ST5E1W,Gladys Colclough,MG Advanced,dambase,Lost,2017-06-07,2017-08-20,0.0,Melvin Marxen,Central,MG,3393,marketing,1995.0,2173.98,2928.0,United States,Inity
DJ60T39C,Gladys Colclough,MG Advanced,Finhigh,Won,2017-06-16,2017-09-04,3621.0,Melvin Marxen,Central,MG,3393,finance,2006.0,1102.43,1759.0,United States,Unknown
EK0KWGQX,Gladys Colclough,MG Advanced,Dontechi,Won,2017-06-21,2017-08-27,3177.0,Melvin Marxen,Central,MG,3393,software,1982.0,4618.0,10083.0,United States,Unknown
HVDQ4EEA,Gladys Colclough,MG Advanced,Rangreen,Won,2017-06-26,2017-06-28,3478.0,Melvin Marxen,Central,MG,3393,technolgy,1987.0,2938.67,8775.0,Panama,Unknown
6FUPOO3I,Gladys Colclough,MG Advanced,Conecom,Won,2017-06-28,2017-07-07,3865.0,Melvin Marxen,Central,MG,3393,technolgy,2005.0,1520.66,1806.0,United States,Unknown
4QTD5X53,Gladys Colclough,MG Advanced,Isdom,Won,2017-07-01,2017-07-06,3252.0,Melvin Marxen,Central,MG,3393,medical,2002.0,3178.24,4540.0,United States,Unknown
KWVYR0LQ,Gladys Colclough,MG Advanced,Codehow,Lost,2017-07-02,2017-07-03,0.0,Melvin Marxen,Central,MG,3393,software,1998.0,2714.9,2641.0,United States,Acme Corporation
L9F6QP4P,Gladys Colclough,MG Advanced,Isdom,Won,2017-07-10,2017-07-19,3230.0,Melvin Marxen,Central,MG,3393,medical,2002.0,3178.24,4540.0,United States,Unknown
X2EH33CU,Gladys Colclough,MG Advanced,Genco Pura Olive Oil Company,Won,2017-07-11,2017-07-12,2878.0,Melvin Marxen,Central,MG,3393,retail,2007.0,894.33,1635.0,Italy,Unknown
GOGIZWW6,Gladys Colclough,MG Advanced,Condax,Won,2017-07-18,2017-09-27,3139.0,Melvin Marxen,Central,MG,3393,medical,2017.0,4.54,9.0,United States,Unknown
PCTOIQZA,Gladys Colclough,MG Advanced,Rangreen,Won,2017-07-20,2017-11-14,3552.0,Melvin Marxen,Central,MG,3393,technolgy,1987.0,2938.67,8775.0,Panama,Unknown
COSC7XVA,Gladys Colclough,MG Advanced,Unknown,Engaging,2017-07-21,,,Melvin Marxen,Central,MG,3393,Unknown,,,,Unknown,Unknown
RNCYPVJO,Gladys Colclough,MG Advanced,Stanredtax,Won,2017-07-21,2017-07-31,2970.0,Melvin Marxen,Central,MG,3393,finance,1987.0,1698.2,3798.0,United States,Unknown
8TFYRWZ6,Gladys Colclough,MG Advanced,Mathtouch,Engaging,2017-07-22,,,Melvin Marxen,Central,MG,3393,marketing,1984.0,3027.46,9516.0,Jordan,Unknown
QDNA6HW3,Gladys Colclough,MG Advanced,Rangreen,Won,2017-07-24,2017-08-07,3271.0,Melvin Marxen,Central,MG,3393,technolgy,1987.0,2938.67,8775.0,Panama,Unknown
8AK3KGFA,Gladys Colclough,MG Advanced,Unknown,Engaging,2017-07-25,,,Melvin Marxen,Central,MG,3393,Unknown,,,,Unknown,Unknown
EFKPYBI9,Gladys Colclough,MG Advanced,Xx-holding,Engaging,2017-07-26,,,Melvin Marxen,Central,MG,3393,finance,1993.0,7537.24,20293.0,United States,Unknown
S7PY8R2V,Gladys Colclough,MG Advanced,Funholding,Won,2017-07-26,2017-07-28,3809.0,Melvin Marxen,Central,MG,3393,finance,1991.0,2819.5,7227.0,United States,Golddex
82K9NWKO,Gladys Colclough,MG Advanced,Unknown,Engaging,2017-07-27,,,Melvin Marxen,Central,MG,3393,Unknown,,,,Unknown,Unknown
LZWH2OGW,Gladys Colclough,MG Advanced,Funholding,Lost,2017-07-30,2017-08-06,0.0,Melvin Marxen,Central,MG,3393,finance,1991.0,2819.5,7227.0,United States,Golddex
WOO9JXOQ,Gladys Colclough,MG Advanced,Sumace,Engaging,2017-07-31,,,Melvin Marxen,Central,MG,3393,retail,2000.0,167.89,493.0,Romania,Unknown
9C3YHNBY,Gladys Colclough,MG Advanced,Unknown,Engaging,2017-08-01,,,Melvin Marxen,Central,MG,3393,Unknown,,,,Unknown,Unknown
Y2X0X0WQ,Gladys Colclough,MG Advanced,Finhigh,Won,2017-08-04,2017-12-07,3367.0,Melvin Marxen,Central,MG,3393,finance,2006.0,1102.43,1759.0,United States,Unknown
669805IQ,Gladys Colclough,MG Advanced,Treequote,Won,2017-08-21,2017-12-06,3436.0,Melvin Marxen,Central,MG,3393,telecommunications,1988.0,5266.09,8595.0,United States,Sonron
01DZ14Y0,Gladys Colclough,MG Advanced,dambase,Lost,2017-08-28,2017-11-25,0.0,Melvin Marxen,Central,MG,3393,marketing,1995.0,2173.98,2928.0,United States,Inity
BTT2TM8O,Gladys Colclough,MG Advanced,Warephase,Won,2017-09-01,2017-11-06,3447.0,Melvin Marxen,Central,MG,3393,services,1997.0,2041.73,5276.0,United States,Unknown
BL23633Z,Gladys Colclough,MG Advanced,Konmatfix,Won,2017-09-04,2017-11-25,3830.0,Melvin Marxen,Central,MG,3393,marketing,1985.0,375.43,1190.0,United States,Unknown
R0DKB8FJ,Gladys Colclough,MG Advanced,Genco Pura Olive Oil Company,Lost,2017-09-10,2017-12-07,0.0,Melvin Marxen,Central,MG,3393,retail,2007.0,894.33,1635.0,Italy,Unknown
JY8W2PKW,Gladys Colclough,MG Advanced,Genco Pura Olive Oil Company,Lost,2017-09-12,2017-12-15,0.0,Melvin Marxen,Central,MG,3393,retail,2007.0,894.33,1635.0,Italy,Unknown
4MFY8UXP,Gladys Colclough,MG Advanced,Ron-tech,Won,2017-09-22,2017-12-14,3772.0,Melvin Marxen,Central,MG,3393,medical,1992.0,3922.42,6837.0,United States,Unknown
Y2DLFFN6,Gladys Colclough,MG Advanced,Cancity,Won,2017-09-27,2017-09-30,2800.0,Melvin Marxen,Central,MG,3393,retail,2001.0,718.62,2448.0,United States,Unknown
I6UCM2J9,Gladys Colclough,MG Advanced,Stanredtax,Won,2017-09-27,2017-10-05,3250.0,Melvin Marxen,Central,MG,3393,finance,1987.0,1698.2,3798.0,United States,Unknown
HBZEI375,Gladys Colclough,MG Advanced,Ron-tech,Lost,2017-10-03,2017-10-10,0.0,Melvin Marxen,Central,MG,3393,medical,1992.0,3922.42,6837.0,United States,Unknown
GRQZZNQB,Gladys Colclough,MG Advanced,Inity,Won,2017-10-03,2017-11-08,3207.0,Melvin Marxen,Central,MG,3393,marketing,1986.0,2403.58,8801.0,United States,Unknown
RS13M1ZP,Gladys Colclough,MG Advanced,Stanredtax,Won,2017-10-06,2017-10-08,3212.0,Melvin Marxen,Central,MG,3393,finance,1987.0,1698.2,3798.0,United States,Unknown
6SP45G3T,Gladys Colclough,MG Advanced,Konmatfix,Lost,2017-10-18,2017-10-24,0.0,Melvin Marxen,Central,MG,3393,marketing,1985.0,375.43,1190.0,United States,Unknown
3MGMH9AE,Gladys Colclough,MG Advanced,Stanredtax,Lost,2017-10-23,2017-10-24,0.0,Melvin Marxen,Central,MG,3393,finance,1987.0,1698.2,3798.0,United States,Unknown
MICIJ00A,Gladys Colclough,MG Advanced,Scottech,Lost,2017-10-25,2017-10-27,0.0,Melvin Marxen,Central,MG,3393,marketing,2012.0,45.39,100.0,United States,Inity
HMG6NWSR,Gladys Colclough,MG Advanced,Cancity,Won,2017-10-29,2017-12-30,2931.0,Melvin Marxen,Central,MG,3393,retail,2001.0,718.62,2448.0,United States,Unknown
F15SU034,Gladys Colclough,MG Advanced,Condax,Won,2017-10-31,2017-12-21,3298.0,Melvin Marxen,Central,MG,3393,medical,2017.0,4.54,9.0,United States,Unknown
B50N6RL3,Gladys Colclough,MG Advanced,Genco Pura Olive Oil Company,Won,2017-12-21,2017-12-30,3494.0,Melvin Marxen,Central,MG,3393,retail,2007.0,894.33,1635.0,Italy,Unknown
J5IXJWVU,Gladys Colclough,MG Advanced,Cancity,Prospecting,,,,Melvin Marxen,Central,MG,3393,retail,2001.0,718.62,2448.0,United States,Unknown
KFSKQ291,Gladys Colclough,MG Advanced,Plusstrip,Prospecting,,,,Melvin Marxen,Central,MG,3393,entertainment,2002.0,349.81,315.0,United States,Unknown
ZT1234V3,Gladys Colclough,MG Advanced,Ron-tech,Prospecting,,,,Melvin Marxen,Central,MG,3393,medical,1992.0,3922.42,6837.0,United States,Unknown
JQBN7PXK,Gladys Colclough,MG Advanced,Xx-zobam,Prospecting,,,,Melvin Marxen,Central,MG,3393,entertainment,1989.0,3838.39,8274.0,United States,Unknown
J5IF7CT6,Gladys Colclough,MG Advanced,Unknown,Prospecting,,,,Melvin Marxen,Central,MG,3393,Unknown,,,,Unknown,Unknown
AAQ5H36J,Gladys Colclough,MG Advanced,Unknown,Prospecting,,,,Melvin Marxen,Central,MG,3393,Unknown,,,,Unknown,Unknown
37PEZCGO,Gladys Colclough,MG Advanced,Unknown,Prospecting,,,,Melvin Marxen,Central,MG,3393,Unknown,,,,Unknown,Unknown
X9NUTLTR,Gladys Colclough,MG Advanced,Unknown,Prospecting,,,,Melvin Marxen,Central,MG,3393,Unknown,,,,Unknown,Unknown
L5PS6S68,Gladys Colclough,MG Advanced,Unknown,Prospecting,,,,Melvin Marxen,Central,MG,3393,Unknown,,,,Unknown,Unknown
JLZCOLIE,Gladys Colclough,MG Advanced,Unknown,Prospecting,,,,Melvin Marxen,Central,MG,3393,Unknown,,,,Unknown,Unknown
UP409DSB,Maureen Marcano,MG Advanced,Ganjaflex,Engaging,2016-11-10,,,Summer Sewald,West,MG,3393,retail,1995.0,5158.71,17479.0,Japan,Unknown
36PTGLTW,Maureen Marcano,MG Advanced,Xx-holding,Won,2017-01-26,2017-03-24,3106.0,Summer Sewald,West,MG,3393,finance,1993.0,7537.24,20293.0,United States,Unknown
VJ5QGP8Z,Maureen Marcano,MG Advanced,Unknown,Engaging,2017-02-15,,,Summer Sewald,West,MG,3393,Unknown,,,,Unknown,Unknown
FZC2J90W,Maureen Marcano,MG Advanced,Bluth Company,Engaging,2017-02-26,,,Summer Sewald,West,MG,3393,technolgy,1993.0,1242.32,3027.0,United States,Acme Corporation
TW6D3KT4,Maureen Marcano,MG Advanced,Blackzim,Won,2017-03-14,2017-05-12,2798.0,Summer Sewald,West,MG,3393,retail,2009.0,497.11,1588.0,United States,Unknown
1N99TLIA,Maureen Marcano,MG Advanced,Blackzim,Lost,2017-03-20,2017-06-02,0.0,Summer Sewald,West,MG,3393,retail,2009.0,497.11,1588.0,United States,Unknown
XFB1VXQY,Maureen Marcano,MG Advanced,Unknown,Engaging,2017-03-25,,,Summer Sewald,West,MG,3393,Unknown,,,,Unknown,Unknown
7PV7V1RP,Maureen Marcano,MG Advanced,Labdrill,Lost,2017-03-28,2017-05-26,0.0,Summer Sewald,West,MG,3393,medical,1985.0,2741.37,9226.0,United States,Unknown
VYDCTUAU,Maureen Marcano,MG Advanced,Blackzim,Lost,2017-04-14,2017-04-16,0.0,Summer Sewald,West,MG,3393,retail,2009.0,497.11,1588.0,United States,Unknown
Y5OZ7VOF,Maureen Marcano,MG Advanced,Plexzap,Won,2017-06-05,2017-06-21,3227.0,Summer Sewald,West,MG,3393,retail,2001.0,2437.85,4874.0,United States,Unknown
ILUMUKG8,Maureen Marcano,MG Advanced,Plexzap,Won,2017-06-19,2017-08-15,3994.0,Summer Sewald,West,MG,3393,retail,2001.0,2437.85,4874.0,United States,Unknown
1PAPS9QO,Maureen Marcano,MG Advanced,Y-corporation,Lost,2017-07-03,2017-07-09,0.0,Summer Sewald,West,MG,3393,employment,1983.0,2871.35,9561.0,United States,Unknown
1Z72JRDI,Maureen Marcano,MG Advanced,Labdrill,Won,2017-07-06,2017-07-16,3452.0,Summer Sewald,West,MG,3393,medical,1985.0,2741.37,9226.0,United States,Unknown
6C70OX62,Maureen Marcano,MG Advanced,Y-corporation,Won,2017-07-12,2017-09-24,3257.0,Summer Sewald,West,MG,3393,employment,1983.0,2871.35,9561.0,United States,Unknown
RWQKOD1W,Maureen Marcano,MG Advanced,Cheers,Won,2017-07-19,2017-09-29,3535.0,Summer Sewald,West,MG,3393,entertainment,1993.0,4269.9,6472.0,United States,Massive Dynamic
7DA7E2K7,Maureen Marcano,MG Advanced,J-Texon,Won,2017-08-08,2017-11-06,3415.0,Summer Sewald,West,MG,3393,retail,1989.0,1388.67,3583.0,United States,Unknown
8LA72RM8,Maureen Marcano,MG Advanced,Donware,Engaging,2017-09-17,,,Summer Sewald,West,MG,3393,marketing,1999.0,1197.44,2570.0,United States,Unknown
WSO3NMK5,Maureen Marcano,MG Advanced,Unknown,Engaging,2017-09-18,,,Summer Sewald,West,MG,3393,Unknown,,,,Unknown,Unknown
NDIZ18GW,Maureen Marcano,MG Advanced,Cheers,Lost,2017-10-13,2017-10-25,0.0,Summer Sewald,West,MG,3393,entertainment,1993.0,4269.9,6472.0,United States,Massive Dynamic
HXGDBNAV,Maureen Marcano,MG Advanced,Unknown,Engaging,2017-10-25,,,Summer Sewald,West,MG,3393,Unknown,,,,Unknown,Unknown
FXKBY5FR,Maureen Marcano,MG Advanced,Rantouch,Won,2017-11-01,2017-11-14,2866.0,Summer Sewald,West,MG,3393,telecommunications,1994.0,1188.42,3015.0,United States,Unknown
2FGV5XNE,Maureen Marcano,MG Advanced,Sunnamplex,Lost,2017-11-09,2017-11-27,0.0,Summer Sewald,West,MG,3393,marketing,2008.0,894.37,1593.0,Poland,Unknown
20NZO7TT,Maureen Marcano,MG Advanced,J-Texon,Won,2017-11-16,2017-12-01,3271.0,Summer Sewald,West,MG,3393,retail,1989.0,1388.67,3583.0,United States,Unknown
JW51LS6C,Maureen Marcano,MG Advanced,Lexiqvolax,Lost,2017-11-19,2017-12-04,0.0,Summer Sewald,West,MG,3393,medical,2004.0,1618.89,3889.0,United States,Unknown
09YE9QOV,Hayden Neloms,MG Advanced,Finjob,Won,2016-11-05,2017-03-11,3393.0,Celia Rouche,West,MG,3393,employment,1988.0,2059.9,3644.0,United States,Unknown
ZZY4516R,Hayden Neloms,MG Advanced,Unknown,Engaging,2016-11-20,,,Celia Rouche,West,MG,3393,Unknown,,,,Unknown,Unknown
BXXMA7F3,Hayden Neloms,MG Advanced,Nam-zim,Lost,2016-11-21,2017-03-01,0.0,Celia Rouche,West,MG,3393,services,1987.0,405.59,1179.0,Brazil,Warephase
787IRG9Q,Hayden Neloms,MG Advanced,J-Texon,Won,2016-12-07,2017-03-03,3426.0,Celia Rouche,West,MG,3393,retail,1989.0,1388.67,3583.0,United States,Unknown
ERFRHR3Z,Hayden Neloms,MG Advanced,Unknown,Engaging,2016-12-14,,,Celia Rouche,West,MG,3393,Unknown,,,,Unknown,Unknown
WRUG19FZ,Hayden Neloms,MG Advanced,Vehement Capital Partners,Engaging,2017-01-13,,,Celia Rouche,West,MG,3393,finance,1993.0,646.1,883.0,United States,Golddex
CUR03RXO,Hayden Neloms,MG Advanced,Sonron,Won,2017-01-29,2017-06-14,3689.0,Celia Rouche,West,MG,3393,telecommunications,1999.0,1699.85,5108.0,United States,Unknown
JX7WZ9UP,Hayden Neloms,MG Advanced,Sunnamplex,Won,2017-02-03,2017-05-01,3376.0,Celia Rouche,West,MG,3393,marketing,2008.0,894.37,1593.0,Poland,Unknown
U2SW8DT1,Hayden Neloms,MG Advanced,Labdrill,Won,2017-02-12,2017-06-13,3807.0,Celia Rouche,West,MG,3393,medical,1985.0,2741.37,9226.0,United States,Unknown
SWJ9OOZU,Hayden Neloms,MG Advanced,Opentech,Engaging,2017-02-13,,,Celia Rouche,West,MG,3393,finance,1994.0,355.23,853.0,United States,Unknown
DC7COE9W,Hayden Neloms,MG Advanced,Konex,Won,2017-02-14,2017-05-01,2873.0,Celia Rouche,West,MG,3393,technolgy,1980.0,7708.38,13756.0,United States,Unknown
CK0MDHHM,Hayden Neloms,MG Advanced,Faxquote,Won,2017-02-16,2017-06-02,3281.0,Celia Rouche,West,MG,3393,telecommunications,1995.0,1825.82,5595.0,United States,Sonron
ESZY10SI,Hayden Neloms,MG Advanced,Unknown,Engaging,2017-02-22,,,Celia Rouche,West,MG,3393,Unknown,,,,Unknown,Unknown
W4BNO6UL,Hayden Neloms,MG Advanced,Fasehatice,Won,2017-02-22,2017-06-04,3763.0,Celia Rouche,West,MG,3393,retail,1990.0,4968.91,7523.0,United States,Unknown
75ZOJ3O7,Hayden Neloms,MG Advanced,Finjob,Won,2017-02-23,2017-03-08,3312.0,Celia Rouche,West,MG,3393,employment,1988.0,2059.9,3644.0,United States,Unknown
Y40ADYX7,Hayden Neloms,MG Advanced,Goodsilron,Won,2017-02-24,2017-03-11,3550.0,Celia Rouche,West,MG,3393,marketing,2000.0,2952.73,5107.0,United States,Unknown
9X2S0K15,Hayden Neloms,MG Advanced,Unknown,Engaging,2017-02-27,,,Celia Rouche,West,MG,3393,Unknown,,,,Unknown,Unknown
3N9I1WH7,Hayden Neloms,MG Advanced,Plexzap,Won,2017-02-27,2017-05-26,2964.0,Celia Rouche,West,MG,3393,retail,2001.0,2437.85,4874.0,United States,Unknown
FM2NX2GB,Hayden Neloms,MG Advanced,Condax,Won,2017-02-28,2017-05-05,4069.0,Celia Rouche,West,MG,3393,medical,2017.0,4.54,9.0,United States,Unknown
BVOO33UA,Hayden Neloms,MG Advanced,Cheers,Won,2017-03-05,2017-06-28,3397.0,Celia Rouche,West,MG,3393,entertainment,1993.0,4269.9,6472.0,United States,Massive Dynamic
P4RDU8QM,Hayden Neloms,MG Advanced,Xx-holding,Won,2017-03-08,2017-05-19,3151.0,Celia Rouche,West,MG,3393,finance,1993.0,7537.24,20293.0,United States,Unknown
MRCYKUX4,Hayden Neloms,MG Advanced,Unknown,Engaging,2017-03-14,,,Celia Rouche,West,MG,3393,Unknown,,,,Unknown,Unknown
T0SEVT4K,Hayden Neloms,MG Advanced,Labdrill,Won,2017-03-19,2017-06-16,3028.0,Celia Rouche,West,MG,3393,medical,1985.0,2741.37,9226.0,United States,Unknown
KMB8TJ0I,Hayden Neloms,MG Advanced,Unknown,Engaging,2017-03-24,,,Celia Rouche,West,MG,3393,Unknown,,,,Unknown,Unknown
J6OQS0AU,Hayden Neloms,MG Advanced,Unknown,Engaging,2017-03-26,,,Celia Rouche,West,MG,3393,Unknown,,,,Unknown,Unknown
BUPUP2TV,Hayden Neloms,MG Advanced,Doncon,Won,2017-03-31,2017-06-04,3438.0,Celia Rouche,West,MG,3393,technolgy,2010.0,587.72,1501.0,United States,Unknown
MIY4MF3R,Hayden Neloms,MG Advanced,Unknown,Engaging,2017-04-01,,,Celia Rouche,West,MG,3393,Unknown,,,,Unknown,Unknown
U0E0XHK9,Hayden Neloms,MG Advanced,Unknown,Engaging,2017-04-06,,,Celia Rouche,West,MG,3393,Unknown,,,,Unknown,Unknown
YT7QY06V,Hayden Neloms,MG Advanced,Newex,Won,2017-04-08,2017-04-14,3224.0,Celia Rouche,West,MG,3393,services,1991.0,1012.72,3492.0,Germany,Unknown
XQ0N9T87,Hayden Neloms,MG Advanced,Unknown,Engaging,2017-04-10,,,Celia Rouche,West,MG,3393,Unknown,,,,Unknown,Unknown
IFJ2AE9R,Hayden Neloms,MG Advanced,Dalttechnology,Lost,2017-04-13,2017-04-20,0.0,Celia Rouche,West,MG,3393,software,2013.0,98.79,96.0,United States,Bubba Gump
YIZ1VQ3U,Hayden Neloms,MG Advanced,Hottechi,Lost,2017-04-14,2017-04-15,0.0,Celia Rouche,West,MG,3393,technolgy,1997.0,8170.38,16499.0,Korea,Unknown
FMNSL9TP,Hayden Neloms,MG Advanced,Scotfind,Won,2017-04-14,2017-04-24,2997.0,Celia Rouche,West,MG,3393,software,1996.0,6354.87,16780.0,United States,Bubba Gump
BWIWI1PC,Hayden Neloms,MG Advanced,Blackzim,Lost,2017-04-16,2017-04-22,0.0,Celia Rouche,West,MG,3393,retail,2009.0,497.11,1588.0,United States,Unknown
E2MWXGNG,Hayden Neloms,MG Advanced,Blackzim,Lost,2017-04-17,2017-04-19,0.0,Celia Rouche,West,MG,3393,retail,2009.0,497.11,1588.0,United States,Unknown
0EYXI1UN,Hayden Neloms,MG Advanced,Unknown,Engaging,2017-04-19,,,Celia Rouche,West,MG,3393,Unknown,,,,Unknown,Unknown
Z9SY11HK,Hayden Neloms,MG Advanced,Labdrill,Won,2017-04-21,2017-04-30,3303.0,Celia Rouche,West,MG,3393,medical,1985.0,2741.37,9226.0,United States,Unknown
NUQPJV8A,Hayden Neloms,MG Advanced,Unknown,Engaging,2017-04-24,,,Celia Rouche,West,MG,3393,Unknown,,,,Unknown,Unknown
GYKFAK7W,Hayden Neloms,MG Advanced,Sonron,Won,2017-05-02,2017-05-10,3527.0,Celia Rouche,West,MG,3393,telecommunications,1999.0,1699.85,5108.0,United States,Unknown
3N46WQVI,Hayden Neloms,MG Advanced,Faxquote,Engaging,2017-05-13,,,Celia Rouche,West,MG,3393,telecommunications,1995.0,1825.82,5595.0,United States,Sonron
XD6R8R5B,Hayden Neloms,MG Advanced,Hottechi,Won,2017-05-16,2017-05-30,3153.0,Celia Rouche,West,MG,3393,technolgy,1997.0,8170.38,16499.0,Korea,Unknown
T4MF2SMF,Hayden Neloms,MG Advanced,Scotfind,Won,2017-05-17,2017-06-04,3624.0,Celia Rouche,West,MG,3393,software,1996.0,6354.87,16780.0,United States,Bubba Gump
2FMT1053,Hayden Neloms,MG Advanced,Unknown,Engaging,2017-05-18,,,Celia Rouche,West,MG,3393,Unknown,,,,Unknown,Unknown
CP3JY4PE,Hayden Neloms,MG Advanced,Groovestreet,Won,2017-05-20,2017-09-14,3728.0,Celia Rouche,West,MG,3393,retail,2003.0,223.8,299.0,United States,Unknown
2YLXKON1,Hayden Neloms,MG Advanced,Unknown,Engaging,2017-05-22,,,Celia Rouche,West,MG,3393,Unknown,,,,Unknown,Unknown
Y2EC6KYG,Hayden Neloms,MG Advanced,Unknown,Engaging,2017-05-25,,,Celia Rouche,West,MG,3393,Unknown,,,,Unknown,Unknown
